default.truck_mileage.truckid,default.truck_mileage.driverid,default.truck_mileage.rdate,default.truck_mileage.miles,default.truck_mileage.gas,default.truck_mileage.mpg
A89,A89,may12,15156,3166,4.78711307644
A89,A89,apr12,11761,2379,4.94367381253
A89,A89,mar12,13209,2366,5.58284023669
A89,A89,feb12,12128,2202,5.50772025431
A89,A89,jan12,15113,3032,4.98449868074
A89,A89,dec11,10592,2243,4.72224699064
A89,A89,nov11,10828,2184,4.95787545788
A89,A89,oct11,12820,2211,5.79828132067
A89,A89,sep11,14110,2620,5.38549618321
A89,A89,aug11,12921,2578,5.01202482545
A89,A89,jul11,10467,2347,4.45973583298
A89,A89,jun11,9715,2544,3.81878930818
A89,A89,may11,11024,2544,4.33333333333
A89,A89,apr11,13646,2544,5.36399371069
A89,A89,mar11,9046,2544,3.55581761006
A89,A89,feb11,9206,2544,3.61871069182
A89,A89,jan11,10481,2544,4.11988993711
A89,A89,dec10,8679,2544,3.41155660377
A89,A89,nov10,13356,2544,5.25
A89,A89,oct10,12158,2544,4.77908805031
A89,A89,sep10,11667,2544,4.58608490566
A89,A89,aug10,11991,2544,4.71344339623
A89,A89,jul10,13059,2544,5.13325471698
A89,A89,jun10,11401,2544,4.48152515723
A89,A89,may10,9707,2544,3.81564465409
A89,A89,apr10,13877,2544,5.45479559748
A89,A89,mar10,10658,2544,4.18946540881
A89,A89,feb10,14497,2544,5.69850628931
A89,A89,jan10,10098,2544,3.96933962264
A89,A89,dec09,12826,2544,5.04166666667
A89,A89,nov09,11281,2544,4.43435534591
A89,A89,oct09,14134,2544,5.55581761006
A89,A89,sep09,13075,2544,5.13954402516
A89,A89,aug09,15264,2544,6.0
A89,A89,jul09,11169,2544,4.39033018868
A89,A89,jun09,13944,2544,5.48113207547
A89,A89,may09,9945,2544,3.90919811321
A89,A89,apr09,12921,2544,5.07900943396
A89,A89,mar09,9663,2544,3.7983490566
A89,A89,feb09,9969,2544,3.91863207547
A89,A89,jan09,14328,2544,5.6320754717
A90,A90,jun13,9163,1992,4.59989959839
A90,A90,may13,11374,2336,4.86900684932
A90,A90,apr13,15066,3689,4.08403361345
A90,A90,mar13,10788,2008,5.37250996016
A90,A90,feb13,10041,1996,5.03056112224
A90,A90,jan13,14563,3482,4.18236645606
A90,A90,dec12,8447,1834,4.60577971647
A90,A90,nov12,9621,1851,5.19773095624
A90,A90,oct12,13712,2402,5.70857618651
A90,A90,sep12,14528,2646,5.49055177627
A90,A90,aug12,10543,2551,4.13288906311
A90,A90,jul12,14793,3372,4.38701067616
A90,A90,jun12,12457,2311,5.39030722631
A90,A90,may12,11289,2211,5.10583446404
A90,A90,apr12,14309,2923,4.89531303455
A90,A90,mar12,12956,2667,4.8578927634
A90,A90,feb12,15295,3040,5.03125
A90,A90,jan12,10373,2248,4.61432384342
A90,A90,dec11,15083,3096,4.87177002584
A90,A90,nov11,12949,2520,5.13849206349
A90,A90,oct11,11383,2368,4.80701013514
A90,A90,sep11,8826,1867,4.72737011248
A90,A90,aug11,10580,2026,5.22211253702
A90,A90,jul11,10515,1872,5.61698717949
A90,A90,jun11,14715,2375,6.19578947368
A90,A90,may11,12749,2375,5.368
A90,A90,apr11,11061,2375,4.65726315789
A90,A90,mar11,8924,2375,3.75747368421
A90,A90,feb11,13446,2375,5.66147368421
A90,A90,jan11,11640,2375,4.90105263158
A90,A90,dec10,10543,2375,4.43915789474
A90,A90,nov10,10177,2375,4.28505263158
A90,A90,oct10,9384,2375,3.95115789474
A90,A90,sep10,13771,2375,5.79831578947
A90,A90,aug10,14802,2375,6.23242105263
A90,A90,jul10,15280,2375,6.43368421053
A90,A90,jun10,10033,2375,4.22442105263
A90,A90,may10,10560,2375,4.44631578947
A90,A90,apr10,13370,2375,5.62947368421
A90,A90,mar10,13077,2375,5.50610526316
A90,A90,feb10,11613,2375,4.88968421053
A90,A90,jan10,10823,2375,4.55705263158
A90,A90,dec09,11677,2375,4.91663157895
A90,A90,nov09,10450,2375,4.4
A90,A90,oct09,14599,2375,6.14694736842
A90,A90,sep09,11304,2375,4.75957894737
A90,A90,aug09,12220,2375,5.14526315789
A90,A90,jul09,12400,2375,5.22105263158
A90,A90,jun09,13794,2375,5.808
A90,A90,may09,11686,2375,4.92042105263
A90,A90,apr09,14880,2375,6.26526315789
A90,A90,mar09,13607,2375,5.72926315789
A90,A90,feb09,12905,2375,5.43368421053
A90,A90,jan09,14739,2375,6.20589473684
A91,A91,jun13,10348,1970,5.25279187817
A91,A91,may13,11209,2046,5.47849462366
A91,A91,apr13,12889,2312,5.57482698962
A91,A91,mar13,13925,2380,5.85084033613
A91,A91,feb13,10116,2044,4.94911937378
A91,A91,jan13,11749,2381,4.93448131037
A91,A91,dec12,10162,2185,4.65080091533
A91,A91,nov12,14219,2877,4.94230100799
A91,A91,oct12,12456,2829,4.40296924708
A91,A91,sep12,13330,2823,4.72192702798
A91,A91,aug12,12457,2360,5.27838983051
A91,A91,jul12,8908,1650,5.39878787879
A91,A91,jun12,11077,2286,4.84558180227
A91,A91,may12,13119,2689,4.87876534028
A91,A91,apr12,10749,2209,4.86600271616
A91,A91,mar12,9379,1612,5.8182382134
A91,A91,feb12,11504,2710,4.24501845018
A91,A91,jan12,13538,2777,4.8750450126
A91,A91,dec11,13448,2520,5.33650793651
A91,A91,nov11,12173,2582,4.71456235476
A91,A91,oct11,11694,2629,4.44807911754
A91,A91,sep11,10838,2230,4.8600896861
A91,A91,aug11,12292,2534,4.85082872928
A91,A91,jul11,12926,2633,4.90922901633
A91,A91,jun11,11731,1959,5.98825931598
A91,A91,may11,15187,1959,7.75242470648
A91,A91,apr11,14540,1959,7.42215416029
A91,A91,mar11,12720,1959,6.49310872894
A91,A91,feb11,11461,1959,5.85043389484
A91,A91,jan11,14599,1959,7.45227156713
A91,A91,dec10,11068,1959,5.64982133742
A91,A91,nov10,13197,1959,6.73660030628
A91,A91,oct10,10990,1959,5.61000510465
A91,A91,sep10,14957,1959,7.63501786626
A91,A91,aug10,10966,1959,5.5977539561
A91,A91,jul10,13974,1959,7.13323124043
A91,A91,jun10,11269,1959,5.75242470648
A91,A91,may10,9395,1959,4.79581419091
A91,A91,apr10,10515,1959,5.36753445636
A91,A91,mar10,13611,1959,6.94793261868
A91,A91,feb10,11762,1959,6.00408371618
A91,A91,jan10,9865,1959,5.03573251659
A91,A91,dec09,10715,1959,5.4696273609
A91,A91,nov09,10434,1959,5.32618683002
A91,A91,oct09,13440,1959,6.8606431853
A91,A91,sep09,9468,1959,4.83307810107
A91,A91,aug09,15287,1959,7.80347115875
A91,A91,jul09,9329,1959,4.76212353241
A91,A91,jun09,14583,1959,7.44410413476
A91,A91,may09,8714,1959,4.44818785094
A91,A91,apr09,15553,1959,7.9392547218
A91,A91,mar09,10640,1959,5.43134252169
A91,A91,feb09,12727,1959,6.4966819806
A91,A91,jan09,13135,1959,6.70495150587
A92,A92,jun13,13617,2960,4.60033783784
A92,A92,may13,10046,2014,4.98808341609
A92,A92,apr13,12721,2602,4.88893159108
A92,A92,mar13,10350,2083,4.9687950072
A92,A92,feb13,11700,2501,4.6781287485
A92,A92,jan13,8978,1725,5.20463768116
A92,A92,dec12,10217,1824,5.6014254386
A92,A92,nov12,11787,2628,4.48515981735
A92,A92,oct12,13791,2716,5.07768777614
A92,A92,sep12,9222,1856,4.96875
A92,A92,aug12,9930,2129,4.66416157821
A92,A92,jul12,11926,2346,5.08354646206
A92,A92,jun12,12871,2552,5.04349529781
A92,A92,may12,15195,3496,4.34639588101
A92,A92,apr12,9697,2159,4.49143121816
A92,A92,mar12,10278,2005,5.12618453865
A92,A92,feb12,10991,2288,4.80375874126
A92,A92,jan12,11564,2271,5.09202994276
A92,A92,dec11,9651,1899,5.08214849921
A92,A92,nov11,13313,3058,4.35349901897
A92,A92,oct11,15004,2552,5.87931034483
A92,A92,sep11,14248,2630,5.4174904943
A92,A92,aug11,10263,2084,4.92466410749
A92,A92,jul11,12698,2743,4.62923806052
A92,A92,jun11,12467,1741,7.16082711086
A92,A92,may11,12418,1741,7.13268236646
A92,A92,apr11,8982,1741,5.15910396324
A92,A92,mar11,10335,1741,5.9362435382
A92,A92,feb11,10060,1741,5.77828834003
A92,A92,jan11,8542,1741,4.90637564618
A92,A92,dec10,10613,1741,6.09592188397
A92,A92,nov10,8775,1741,5.04020677771
A92,A92,oct10,14248,1741,8.18380241241
A92,A92,sep10,11630,1741,6.6800689259
A92,A92,aug10,14249,1741,8.18437679495
A92,A92,jul10,8744,1741,5.02240091901
A92,A92,jun10,12723,1741,7.30786904078
A92,A92,may10,14184,1741,8.14704192993
A92,A92,apr10,10251,1741,5.88799540494
A92,A92,mar10,10108,1741,5.8058587019
A92,A92,feb10,14095,1741,8.09592188397
A92,A92,jan10,8489,1741,4.87593337163
A92,A92,dec09,12520,1741,7.19126938541
A92,A92,nov09,10393,1741,5.96955772545
A92,A92,oct09,8244,1741,4.73520964963
A92,A92,sep09,9846,1741,5.65537047674
A92,A92,aug09,12044,1741,6.91786329696
A92,A92,jul09,9137,1741,5.24813325675
A92,A92,jun09,12925,1741,7.42389431361
A92,A92,may09,11638,1741,6.68466398621
A92,A92,apr09,15440,1741,8.86846639862
A92,A92,mar09,12469,1741,7.16197587593
A92,A92,feb09,8636,1741,4.96036760482
A92,A92,jan09,13786,1741,7.91843767949
A93,A93,jun13,9433,1902,4.95951629863
A93,A93,may13,13849,2769,5.00144456482
A93,A93,apr13,10908,2249,4.85015562472
A93,A93,mar13,11774,2644,4.45310136157
A93,A93,feb13,13931,2687,5.18459248232
A93,A93,jan13,14090,2805,5.02317290553
A93,A93,dec12,10210,2104,4.85266159696
A93,A93,nov12,13640,2653,5.14134941576
A93,A93,oct12,14043,2731,5.14207250092
A93,A93,sep12,9685,1631,5.93807480074
A93,A93,aug12,10066,2142,4.69934640523
A93,A93,jul12,11481,2053,5.59230394545
A93,A93,jun12,10566,2043,5.1718061674
A93,A93,may12,14662,2683,5.46477823332
A93,A93,apr12,12501,2587,4.83223811365
A93,A93,mar12,11370,2474,4.59579628133
A93,A93,feb12,14865,3138,4.73709369025
A93,A93,jan12,12222,2091,5.84505021521
A93,A93,dec11,12884,2695,4.78070500928
A93,A93,nov11,11148,2479,4.49697458653
A93,A93,oct11,14242,3303,4.31183772328
A93,A93,sep11,9891,2001,4.94302848576
A93,A93,aug11,9753,2252,4.33081705151
A93,A93,jul11,10119,1988,5.09004024145
A93,A93,jun11,11367,3050,3.7268852459
A93,A93,may11,11194,3050,3.67016393443
A93,A93,apr11,9023,3050,2.95836065574
A93,A93,mar11,12984,3050,4.25704918033
A93,A93,feb11,13132,3050,4.30557377049
A93,A93,jan11,13940,3050,4.57049180328
A93,A93,dec10,9816,3050,3.21836065574
A93,A93,nov10,14986,3050,4.91344262295
A93,A93,oct10,10597,3050,3.47442622951
A93,A93,sep10,9294,3050,3.04721311475
A93,A93,aug10,11939,3050,3.91442622951
A93,A93,jul10,12833,3050,4.20754098361
A93,A93,jun10,13305,3050,4.36229508197
A93,A93,may10,11691,3050,3.8331147541
A93,A93,apr10,9576,3050,3.13967213115
A93,A93,mar10,12919,3050,4.23573770492
A93,A93,feb10,13279,3050,4.3537704918
A93,A93,jan10,12488,3050,4.09442622951
A93,A93,dec09,13460,3050,4.4131147541
A93,A93,nov09,12568,3050,4.1206557377
A93,A93,oct09,9453,3050,3.0993442623
A93,A93,sep09,13974,3050,4.58163934426
A93,A93,aug09,14232,3050,4.6662295082
A93,A93,jul09,10724,3050,3.51606557377
A93,A93,jun09,13852,3050,4.54163934426
A93,A93,may09,13570,3050,4.44918032787
A93,A93,apr09,11099,3050,3.63901639344
A93,A93,mar09,11064,3050,3.62754098361
A93,A93,feb09,8377,3050,2.74655737705
A93,A93,jan09,11861,3050,3.88885245902
A94,A94,jun13,13296,2474,5.37429264349
A94,A94,may13,12810,2482,5.16116035455
A94,A94,apr13,14344,2968,4.83288409704
A94,A94,mar13,11184,2605,4.29328214971
A94,A94,feb13,10073,2098,4.8012392755
A94,A94,jan13,15384,3006,5.11776447106
A94,A94,dec12,11680,2479,4.71157724889
A94,A94,nov12,14547,2941,4.94627677661
A94,A94,oct12,12295,2188,5.61928702011
A94,A94,sep12,12094,2668,4.53298350825
A94,A94,aug12,14834,2821,5.25841900035
A94,A94,jul12,11138,2447,4.55169595423
A94,A94,jun12,14591,3275,4.45526717557
A94,A94,may12,11686,2296,5.08972125436
A94,A94,apr12,14102,2640,5.34166666667
A94,A94,mar12,14569,3349,4.35025380711
A94,A94,feb12,12413,2383,5.20898027696
A94,A94,jan12,15158,3445,4.4
A94,A94,dec11,13566,2640,5.13863636364
A94,A94,nov11,14426,3381,4.26678497486
A94,A94,oct11,11552,2658,4.34612490594
A94,A94,sep11,10667,1870,5.70427807487
A94,A94,aug11,13164,2652,4.96380090498
A94,A94,jul11,12164,2831,4.29671494172
A94,A94,jun11,10338,2387,4.33095936322
A94,A94,may11,15759,2387,6.60201089233
A94,A94,apr11,9607,2387,4.02471721827
A94,A94,mar11,15499,2387,6.4930875576
A94,A94,feb11,14666,2387,6.14411395057
A94,A94,jan11,9261,2387,3.87976539589
A94,A94,dec10,11925,2387,4.99581064097
A94,A94,nov10,9207,2387,3.85714285714
A94,A94,oct10,14663,2387,6.14285714286
A94,A94,sep10,12843,2387,5.38039379975
A94,A94,aug10,10479,2387,4.39002932551
A94,A94,jul10,13543,2387,5.67364893171
A94,A94,jun10,10416,2387,4.36363636364
A94,A94,may10,11297,2387,4.73271889401
A94,A94,apr10,12310,2387,5.15710096355
A94,A94,mar10,11058,2387,4.63259321324
A94,A94,feb10,10737,2387,4.49811478844
A94,A94,jan10,12256,2387,5.1344784248
A94,A94,dec09,12591,2387,5.27482195224
A94,A94,nov09,14062,2387,5.89107666527
A94,A94,oct09,10610,2387,4.44490992878
A94,A94,sep09,13269,2387,5.55886049434
A94,A94,aug09,10959,2387,4.59111855886
A94,A94,jul09,12569,2387,5.26560536238
A94,A94,jun09,10041,2387,4.20653540008
A94,A94,may09,10508,2387,4.40217846669
A94,A94,apr09,14367,2387,6.01885211563
A94,A94,mar09,13090,2387,5.48387096774
A94,A94,feb09,14054,2387,5.88772517805
A94,A94,jan09,13029,2387,5.45831587767
A95,A95,jun13,14670,3328,4.40805288462
A95,A95,may13,12329,2527,4.87890779581
A95,A95,apr13,12830,2608,4.91947852761
A95,A95,mar13,11630,2081,5.58865929841
A95,A95,feb13,13394,2666,5.0240060015
A95,A95,jan13,12482,2402,5.19650291424
A95,A95,dec12,10767,2138,5.03601496726
A95,A95,nov12,12365,2641,4.6819386596
A95,A95,oct12,10469,1792,5.84207589286
A95,A95,sep12,9488,1899,4.99631384939
A95,A95,aug12,12110,2314,5.23336214347
A95,A95,jul12,9284,1893,4.90438457475
A95,A95,jun12,10378,1921,5.40239458615
A95,A95,may12,14149,2742,5.16010211524
A95,A95,apr12,8774,1891,4.63987308302
A95,A95,mar12,11555,2733,4.22795462861
A95,A95,feb12,13444,2620,5.13129770992
A95,A95,jan12,14537,3354,4.33422778772
A95,A95,dec11,9481,2253,4.20816688859
A95,A95,nov11,13046,2746,4.75091041515
A95,A95,oct11,8575,1771,4.8418972332
A95,A95,sep11,11509,2319,4.96291504959
A95,A95,aug11,14945,3197,4.67469502659
A95,A95,jul11,15384,3128,4.91815856777
A95,A95,jun11,11400,3022,3.77233620119
A95,A95,may11,11255,3022,3.72435473197
A95,A95,apr11,10859,3022,3.59331568498
A95,A95,mar11,14234,3022,4.71012574454
A95,A95,feb11,11528,3022,3.81469225678
A95,A95,jan11,13849,3022,4.58272667108
A95,A95,dec10,13045,3022,4.31667769689
A95,A95,nov10,14345,3022,4.7468563865
A95,A95,oct10,12851,3022,4.25248180013
A95,A95,sep10,10676,3022,3.53275976175
A95,A95,aug10,11774,3022,3.89609530113
A95,A95,jul10,11789,3022,3.90105890139
A95,A95,jun10,12002,3022,3.97154202515
A95,A95,may10,13848,3022,4.58239576439
A95,A95,apr10,12098,3022,4.00330906684
A95,A95,mar10,13950,3022,4.61614824619
A95,A95,feb10,10098,3022,3.34149569821
A95,A95,jan10,10074,3022,3.33355393779
A95,A95,dec09,10550,3022,3.49106551952
A95,A95,nov09,12044,3022,3.98544010589
A95,A95,oct09,10374,3022,3.43282594308
A95,A95,sep09,11399,3022,3.77200529451
A95,A95,aug09,8612,3022,2.84976836532
A95,A95,jul09,15075,3022,4.98841826605
A95,A95,jun09,10301,3022,3.40866975513
A95,A95,may09,15064,3022,4.98477829252
A95,A95,apr09,9551,3022,3.16048974189
A95,A95,mar09,12667,3022,4.19159497022
A95,A95,feb09,9784,3022,3.23759099934
A95,A95,jan09,10229,3022,3.38484447386
A96,A96,jun13,12738,2637,4.83048919226
A96,A96,may13,13991,2566,5.45245518316
A96,A96,apr13,9767,1811,5.39315295417
A96,A96,mar13,15165,3101,4.89035794905
A96,A96,feb13,11249,2375,4.73642105263
A96,A96,jan13,9384,1773,5.29272419628
A96,A96,dec12,9501,1946,4.88232271326
A96,A96,nov12,14157,2692,5.25891530461
A96,A96,oct12,11820,2080,5.68269230769
A96,A96,sep12,14186,2561,5.5392424834
A96,A96,aug12,12299,2545,4.8326129666
A96,A96,jul12,14390,2654,5.42200452148
A96,A96,jun12,14536,2903,5.00723389597
A96,A96,may12,9522,1971,4.83105022831
A96,A96,apr12,12361,2408,5.13330564784
A96,A96,mar12,13319,2265,5.88035320088
A96,A96,feb12,9347,2066,4.52420135528
A96,A96,jan12,12810,2685,4.77094972067
A96,A96,dec11,9047,1778,5.08830146232
A96,A96,nov11,10044,2187,4.59259259259
A96,A96,oct11,9659,1710,5.6485380117
A96,A96,sep11,12043,2372,5.07715008432
A96,A96,aug11,14858,3237,4.59005251776
A96,A96,jul11,12417,2931,4.23643807574
A96,A96,jun11,11162,2301,4.85093437636
A96,A96,may11,14115,2301,6.13428943937
A96,A96,apr11,10156,2301,4.4137331595
A96,A96,mar11,13391,2301,5.8196436332
A96,A96,feb11,10441,2301,4.53759235115
A96,A96,jan11,9383,2301,4.07779226423
A96,A96,dec10,9150,2301,3.97653194263
A96,A96,nov10,11334,2301,4.92568448501
A96,A96,oct10,13750,2301,5.97566275532
A96,A96,sep10,11918,2301,5.17948717949
A96,A96,aug10,12203,2301,5.30334637114
A96,A96,jul10,13618,2301,5.91829639287
A96,A96,jun10,9998,2301,4.34506736202
A96,A96,may10,11009,2301,4.78444154715
A96,A96,apr10,11250,2301,4.88917861799
A96,A96,mar10,12147,2301,5.27900912647
A96,A96,feb10,12512,2301,5.43763581052
A96,A96,jan10,8213,2301,3.56931768796
A96,A96,dec09,10604,2301,4.60843111691
A96,A96,nov09,14533,2301,6.31594958714
A96,A96,oct09,12317,2301,5.35289004781
A96,A96,sep09,12069,2301,5.24511082138
A96,A96,aug09,14461,2301,6.28465884398
A96,A96,jul09,10551,2301,4.58539765319
A96,A96,jun09,10113,2301,4.39504563233
A96,A96,may09,10595,2301,4.60451977401
A96,A96,apr09,12519,2301,5.4406779661
A96,A96,mar09,11023,2301,4.79052585832
A96,A96,feb09,12484,2301,5.42546718818
A96,A96,jan09,14658,2301,6.370273794
A97,A97,jun13,13489,2425,5.5624742268
A97,A97,may13,10189,1862,5.47207303974
A97,A97,apr13,13902,2432,5.71628289474
A97,A97,mar13,11478,2184,5.25549450549
A97,A97,feb13,10636,2303,4.61832392531
A97,A97,jan13,11633,2100,5.53952380952
A97,A97,dec12,11325,2151,5.2649930265
A97,A97,nov12,11316,2363,4.78882776132
A97,A97,oct12,10626,2051,5.18088737201
A97,A97,sep12,11378,2402,4.73688592839
A97,A97,aug12,14064,3049,4.61265988849
A97,A97,jul12,15508,3235,4.79381761978
A97,A97,jun12,13137,3131,4.19578409454
A97,A97,may12,11929,2411,4.94773952717
A97,A97,apr12,11619,2065,5.62663438257
A97,A97,mar12,12147,2469,4.91980558931
A97,A97,feb12,10785,2043,5.27900146843
A97,A97,jan12,13505,2459,5.49206994713
A97,A97,dec11,11680,2188,5.33820840951
A97,A97,nov11,13899,3055,4.5495908347
A97,A97,oct11,8647,1868,4.62901498929
A97,A97,sep11,12596,2605,4.83531669866
A97,A97,aug11,12340,2524,4.88906497623
A97,A97,jul11,11093,2063,5.37712069801
A97,A97,jun11,12217,3172,3.85151324086
A97,A97,may11,10544,3172,3.32408575032
A97,A97,apr11,11917,3172,3.75693568726
A97,A97,mar11,15333,3172,4.83385876419
A97,A97,feb11,10968,3172,3.45775535939
A97,A97,jan11,11872,3172,3.74274905422
A97,A97,dec10,11093,3172,3.49716267339
A97,A97,nov10,12422,3172,3.91614123581
A97,A97,oct10,12394,3172,3.90731399748
A97,A97,sep10,10305,3172,3.24873896595
A97,A97,aug10,9256,3172,2.91803278689
A97,A97,jul10,14634,3172,4.61349306431
A97,A97,jun10,9051,3172,2.85340479193
A97,A97,may10,11015,3172,3.47257250946
A97,A97,apr10,8414,3172,2.6525851198
A97,A97,mar10,11197,3172,3.52994955864
A97,A97,feb10,12097,3172,3.81368221942
A97,A97,jan10,9665,3172,3.04697351828
A97,A97,dec09,10952,3172,3.4527112232
A97,A97,nov09,12078,3172,3.80769230769
A97,A97,oct09,12444,3172,3.92307692308
A97,A97,sep09,10435,3172,3.28972257251
A97,A97,aug09,11103,3172,3.50031525851
A97,A97,jul09,11296,3172,3.56116015132
A97,A97,jun09,11352,3172,3.57881462799
A97,A97,may09,12729,3172,4.01292559899
A97,A97,apr09,9916,3172,3.12610340479
A97,A97,mar09,12562,3172,3.96027742749
A97,A97,feb09,10654,3172,3.35876418663
A97,A97,jan09,12363,3172,3.89754098361
A98,A98,jun13,10732,2238,4.79535299374
A98,A98,may13,11661,2528,4.61273734177
A98,A98,apr13,10426,2572,4.05365474339
A98,A98,mar13,11837,2098,5.64204003813
A98,A98,feb13,11915,2406,4.95220282627
A98,A98,jan13,13332,2465,5.40851926978
A98,A98,dec12,10785,2457,4.3894993895
A98,A98,nov12,13118,2635,4.97836812144
A98,A98,oct12,11399,2634,4.32763857251
A98,A98,sep12,12384,2070,5.98260869565
A98,A98,aug12,13202,2846,4.63879128602
A98,A98,jul12,14622,3313,4.41352248717
A98,A98,jun12,9940,1818,5.46754675468
A98,A98,may12,9722,1884,5.16029723992
A98,A98,apr12,10298,1933,5.32747025349
A98,A98,mar12,11277,2108,5.34962049336
A98,A98,feb12,13732,2592,5.29783950617
A98,A98,jan12,10700,2160,4.9537037037
A98,A98,dec11,12128,2414,5.02402651201
A98,A98,nov11,8646,1648,5.2463592233
A98,A98,oct11,10924,2260,4.83362831858
A98,A98,sep11,8552,1787,4.78567431449
A98,A98,aug11,12786,2424,5.27475247525
A98,A98,jul11,10990,2165,5.07621247113
A98,A98,jun11,9339,2573,3.62961523513
A98,A98,may11,14411,2573,5.60085503304
A98,A98,apr11,11959,2573,4.64788184998
A98,A98,mar11,13478,2573,5.23824329576
A98,A98,feb11,10591,2573,4.11620676253
A98,A98,jan11,14079,2573,5.47182277497
A98,A98,dec10,10264,2573,3.98911776137
A98,A98,nov10,9836,2573,3.82277497085
A98,A98,oct10,12299,2573,4.78002331908
A98,A98,sep10,11554,2573,4.4904780412
A98,A98,aug10,10870,2573,4.22464049747
A98,A98,jul10,10841,2573,4.21336960746
A98,A98,jun10,10799,2573,4.19704624951
A98,A98,may10,14975,2573,5.82005441119
A98,A98,apr10,15421,2573,5.99339292654
A98,A98,mar10,12808,2573,4.97784687136
A98,A98,feb10,11063,2573,4.29965021376
A98,A98,jan10,10587,2573,4.11465215702
A98,A98,dec09,10349,2573,4.02215312864
A98,A98,nov09,9074,2573,3.52662261951
A98,A98,oct09,11286,2573,4.38631947143
A98,A98,sep09,10151,2573,3.94520015546
A98,A98,aug09,14971,2573,5.81849980567
A98,A98,jul09,15863,2573,6.16517683638
A98,A98,jun09,11884,2573,4.6187329965
A98,A98,may09,13159,2573,5.11426350564
A98,A98,apr09,14738,2573,5.7279440342
A98,A98,mar09,11088,2573,4.30936649825
A98,A98,feb09,11496,2573,4.46793626117
A98,A98,jan09,10324,2573,4.01243684415
